ItemName,UnitName,TransactionDate,UnitPrice
Bricks Bangla,Nos,3/1/2021,9.5
"Burmateak Ply  3/4"" (4'-0"" x 8'-0"")",Nos,6/28/2016,3816
Bricks Bangla,Nos,3/29/2021,9.5
MS Bar (20mm) Grade-72.5,Kg,4/12/2021,69.5
"PVC Board 5mm(8'-0""x4'-0"")",Nos,2/2/2023,1058
"PVC Board 5mm(8'-0""x4'-0"")",Nos,7/15/2023,1058
Tiles & Marble Work,Job,1/4/2023,213983
"PVC Board 5mm(8'-0""x4'-0"")",Nos,1/14/2023,1058
Cement Fiber Board,Nos,9/11/2023,2250
Cement Fiber Board,Nos,9/11/2023,850
"PVC Board 5mm(8'-0""x4'-0"")",Nos,11/13/2023,1058
"PVC Board 5mm(8'-0""x4'-0"")",Nos,12/18/2023,1058
"PVC Board 5mm(8'-0""x4'-0"")",Nos,6/13/2023,1058
Cement Fiber Board,Nos,11/24/2022,800
"Burmateak Ply  3/4"" (4'-0"" x 8'-0"")",Nos,11/22/2023,5135
"PVC Board 5mm(8'-0""x4'-0"")",Nos,2/5/2024,1058
"Burmateak Ply  3/4"" (4'-0"" x 8'-0"")",Nos,3/4/2023,5135
Bricks Bangla,Nos,3/13/2021,9.5
"Burmateak Ply  3/4"" (4'-0"" x 8'-0"")",Nos,6/22/2016,3816
"PVC Board 5mm(8'-0""x4'-0"")",Nos,6/27/2016,1352
Bricks Bangla,Nos,4/6/2021,9.5
MS Bar (20mm) Grade-72.5,Kg,12/19/2021,78
"Burmateak Ply  3/4"" (4'-0"" x 8'-0"")",Nos,10/2/2021,4186.24
Bricks Bangla,Nos,12/8/2022,13.2
Paint & Polish Work (job),Job,5/27/2021,74358
"MS Bar (25mm),Grade-72.5",Kg,9/25/2019,60.5
"MS Bar (25mm),Grade-72.5",Kg,1/11/2021,64
"MS Bar (25mm),Grade-72.5",Kg,5/19/2021,69.5
"MS Bar (25mm),Grade-72.5",Kg,8/26/2021,73.5
"MS Bar (25mm),Grade-72.5",Kg,3/3/2021,64.5
"PVC Board 18mm (8'-0""x4'-0"")",Nos,3/20/2022,4920
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,8/1/2022,4149.76
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,8/1/2022,4149.76
Shelf,Nos,3/9/2022,4200
Shower Mixture (Mixture+Head+Spout),Set,10/5/2021,7435
"Cable Tie 10""",Pkt,9/28/2022,105
"Screw Star 5/8""",Nos,10/3/2022,0.42
Socket 15A 3pin,Nos,10/3/2022,424
Bath Mixture,Nos,2/20/2022,3595
Energy Saver Bulb,Nos,7/24/2021,120
"PVC Socket 3/4""",Nos,4/24/2022,3
"Cable Tie 10""",Pkt,4/7/2022,90
"UPVC Plain Bend 2""",Nos,5/30/2022,24.8
Cable 2 x 1.5 rm BYFY,Coil,4/10/2022,6325.96
"CPVC Socket 2""",Nos,4/10/2022,199.68
"GI Non Return Valve 2""",Nos,9/18/2021,2500
"PVC Socket 3/4""",Nos,8/1/2022,3
Shower Rain,Nos,11/4/2021,11200
Shower Rain,Nos,11/4/2021,33900
"PVC Socket 3/4""",Nos,3/9/2022,4
Cable 2 x 1.5 rm BYFY,Coil,8/11/2022,6362.78
"Cable Tie 10""",Pkt,7/6/2022,90
Bath Mixture,Nos,12/30/2020,13250
Cable 2 x 1.5 rm BYFY,Coil,2/12/2022,7666
Cable 2 x 1.5 rm BYFY,Coil,3/20/2023,7405.44
Shower Rain,Nos,3/21/2023,31035
Bath Mixture,Nos,3/21/2023,7227
"PVC Socket 3/4""",Nos,9/25/2022,3
Shower Rain,Nos,6/11/2023,24700
CPVC glue (476 ml),Nos,6/11/2023,1421
Bath Mixture,Nos,3/29/2021,4096
"CPVC Pipe 1.25""",Rft,8/7/2023,97.75
"CPVC Socket 2""",Nos,8/7/2023,205.7
Cable 1.5 rm BYA,Coil,8/17/2023,2808.72
Cable 1.5 rm BYA,Coil,8/17/2023,2808.72
Brother LC569XL Black,Nos,9/5/2022,2050
Roof Hoist Servicing,Job,6/16/2016,14200
Hand Gloves (for CO),Pair,10/16/2014,120
Energy Saver Bulb 25w,Nos,7/8/2015,240
Socket Telephone,Nos,1/7/2021,600
"UPVC Pipe 4""",Rft,2/8/2021,83.1
Socket Telephone,Nos,8/24/2020,700
"PVC Board 18mm (8'-0""x4'-0"")",Nos,7/12/2020,4549.6
"PVC Board 18mm (8'-0""x4'-0"")",Nos,8/29/2022,4864
"MS Bar (25mm),Grade-72.5",Kg,5/27/2019,66.6
"MS Bar (25mm),Grade-72.5",Kg,7/5/2020,56.5
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,3/31/2022,3842.24
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,3/31/2022,3842.24
Spice Rack,Nos,6/6/2022,9000
"PVC Board 18mm (8'-0""x4'-0"")",Nos,3/18/2022,4920
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,3/18/2022,3842.24
"PVC Board 18mm (8'-0""x4'-0"")",Nos,3/18/2022,4920
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,3/21/2022,3842.24
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,3/22/2022,3842.24
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,3/9/2022,3842.24
Allenkey Set,Set,3/7/2020,750
"PVC Board 18mm (8'-0""x4'-0"")",Nos,10/20/2016,4518.4
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,10/20/2016,3214
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,6/22/2016,3214
"PVC Board 18mm (8'-0""x4'-0"")",Nos,6/27/2016,4957
"MS Bar (25mm),Grade-72.5",Kg,10/27/2022,88.5
"MS Bar (25mm),Grade-72.5",Kg,11/10/2022,88.5
"MS Bar (25mm),Grade-72.5",Kg,12/21/2022,90.4
"MS Bar (25mm),Grade-72.5",Kg,5/10/2023,98
"MS Bar (25mm),Grade-72.5",Kg,9/30/2023,93.5
"MS Bar (25mm),Grade-72.5",Kg,8/24/2023,95.5
"MS Bar (25mm),Grade-72.5",Kg,5/27/2021,69.5
"MS Bar (25mm),Grade-72.5",Kg,12/30/2020,62
"MS Bar (25mm),Grade-72.5",Kg,4/12/2021,69.5
"PVC Board 18mm (8'-0""x4'-0"")",Nos,2/2/2023,4864
"Burmateak Ply  1/2"" (4'-0"" x 8'-0"")",Nos,7/23/2023,4300
"PVC Board 18mm (8'-0""x4'-0"")",Nos,11/13/2023,4864
"PVC Board 18mm (8'-0""x4'-0"")",Nos,6/13/2023,4864
"PVC Board 18mm (8'-0""x4'-0"")",Nos,1/13/2022,5384
"PVC Board 18mm (8'-0""x4'-0"")",Nos,12/30/2020,4985
"MS Bar (25mm),Grade-72.5",Kg,2/15/2022,77.5
"MS Bar (25mm),Grade-72.5",Kg,10/18/2022,88.5
"MS Bar (25mm),Grade-72.5",Kg,1/18/2023,90.2
"MS Bar (25mm),Grade-72.5",Kg,1/11/2023,89
"PVC Board 18mm (8'-0""x4'-0"")",Nos,1/14/2023,4864
"PVC Board 18mm (8'-0""x4'-0"")",Nos,3/29/2021,4985
"MS Bar (25mm),Grade-72.5",Kg,3/4/2023,94.5
Garments Jute,Kg,5/10/2023,60
"Cutting Disc 7""",Nos,5/14/2023,65
Wire Mesh,Sft,5/14/2023,12
Wire Mesh,Sft,9/26/2023,9
Shutter Oil,Litre,6/13/2021,140
Shutter Oil,Litre,6/30/2021,145
Paint Remover,Gallon,9/1/2016,1650
Garments Jute,Kg,4/6/2022,48
Shutter Oil,Litre,6/15/2022,140
Garments Jute,Kg,10/24/2022,60
Wire Mesh,Sft,10/31/2022,5.5
Wire Mesh,Sft,4/11/2023,12
Garments Jute,Kg,3/9/2022,55
Thermostat (Honey Well),Nos,8/12/2015,5200
Shutter Oil,Litre,1/30/2023,185
Wire Mesh,Sft,9/22/2022,12
Garments Jute,Kg,6/11/2023,45
Steel Brush,Nos,9/11/2022,320
Wire Mesh,Sft,9/14/2022,12
Shutter Oil,Litre,12/11/2023,185
Garments Jute,Kg,12/1/2022,45
Rawl Plug 12,Pkt,6/9/2022,10
Yellow Gasket (3'x3'),Nos,10/13/2021,38
Yellow Gasket (3'x3'),Nos,2/22/2022,38
Hessian Cloth (6' Width),Yrd,11/1/2021,65
Yellow Gasket (3'x3'),Nos,12/25/2021,35
Water Paper,Nos,3/8/2022,28
Yellow Gasket (3'x3'),Nos,10/5/2021,38
Yellow Gasket (3'x3'),Nos,8/20/2022,42
Hessian Cloth (6' Width),Yrd,11/17/2021,65
Yellow Gasket (3'x3'),Nos,8/20/2022,42
Hessian Cloth (6' Width),Yrd,9/28/2022,80
"Hose Pipe Cotton 2.5""",Rft,9/28/2022,25
Yellow Gasket (3'x3'),Nos,10/26/2022,40
Welding Hand Shield,Nos,10/26/2022,170
Rawl Plug 12,Pkt,11/3/2022,10
Yellow Gasket (3'x3'),Nos,1/20/2022,38
Yellow Gasket (3'x3'),Nos,8/21/2021,38
Drill Bit 14mm,Nos,10/13/2021,200
Yellow Gasket (3'x3'),Nos,1/14/2021,38
Drill Bit 14mm,Nos,8/27/2016,240
Yellow Gasket (3'x3'),Nos,3/3/2021,38
Yellow Gasket (3'x3'),Nos,12/26/2021,35
"UPVC Pipe 4""",Rft,8/8/2014,64
"2"" upvc Excess pipe with plug",Nos,8/11/2014,300
Profile Fan,Nos,12/20/2020,2700
"UPVC Pipe 4""",Rft,6/7/2021,109.35
"UPVC Pipe 4""",Rft,6/13/2021,109.35
CPVC R socket 1'' x 3/4'',Nos,6/21/2021,35
Cpvc Clamp 1'',Nos,6/21/2021,14
Socket Telephone,Nos,2/15/2021,650
"UPVC Pipe 12""",Rft,9/15/2021,1210.65
Profile Fan,Nos,9/15/2021,2700
Screw Star 3/4'',Gros,9/16/2021,70
Socket Telephone,Nos,12/27/2016,540
LED Panel light 12w,Set,10/19/2019,220
Paper Holder,Nos,10/22/2019,3800
1.5 rm Cable BYA,Coil,1/18/2017,1329
Cable 1.5 re BYA,Coil,1/18/2017,1283
Cable RG 59,Coil,1/20/2017,2688
"UPVC Pipe 4""",Rft,4/7/2015,77.5
Energy Saver Bulb 25w,Nos,3/11/2014,290
Hand Gloves (for CO),Pair,4/10/2014,130
Cable RG 59,Coil,9/8/2019,3160
Socket Telephone,Nos,9/16/2019,540
1.5 rm Cable BYA,Coil,8/3/2019,1671
1.5 rm Cable BYA,Coil,8/3/2019,1671
"Cpvc Brass Threaded male adaptor 1/2""x 3/4""",Nos,8/14/2016,260
Cpvc Clamp 3/4'',Nos,8/14/2016,10
Cpvc Clamp 1'',Nos,8/14/2016,11
Cable 4 RM BYA,Coil,1/2/2017,3388
"UPVC Pipe 4""",Rft,1/4/2017,77.5
Profile Fan,Nos,1/11/2020,2700
Screw Star 3/4'',Gros,3/8/2020,70
Screw Star 3/4'',Gros,3/9/2020,70
Screw Star 3/4'',Gros,7/6/2020,70
Socket Telephone,Nos,9/25/2019,600
"UPVC Pipe 12""",Rft,9/24/2019,1031.05
"UPVC Pipe 4""",Rft,11/14/2020,78.95
"CPVC 1.5"" Male Socket",Nos,11/14/2020,169
"PVC Socket 2""",Nos,10/19/2020,115
"PVC Socket 2""",Nos,10/19/2020,250
Hessian Cloth (6' Width),Yrd,7/20/2020,45
Yellow Gasket (3'x3'),Nos,3/8/2022,35
Mobil Oil,Ltr,9/28/2021,350
Rawl Plug 12,Pkt,7/25/2023,10
Loha Wood,Cft,10/12/2015,3200
Drill Bit 14mm,Nos,9/7/2016,180
Water Paper,Nos,9/7/2016,30
Yellow Gasket (3'x3'),Nos,9/7/2016,40
Magnetic Door Stoper,Nos,3/10/2016,250
Magnetic Door Stoper,Nos,3/9/2016,250
Rawl Plug 12,Pkt,3/15/2016,15
Loha Wood,Cft,3/14/2016,2800
Water Paper,Nos,4/23/2016,30
Rawl Plug 12,Pkt,2/22/2015,15
Water Paper,Nos,3/9/2015,30
Mango Wood,Cft,1/23/2020,530
PU Hardener-Jensolin,Gallon,11/11/2015,6900
SS Knob,Nos,12/6/2015,150
Water Paper,Nos,11/11/2015,30
Salt,Kg,12/31/2018,20
Mango Wood,Cft,5/14/2016,575
Mango Wood,Cft,5/14/2016,575
Loha Wood,Cft,5/10/2016,2800
Nut,Kg,10/29/2020,125
"Handle SS 12""",Nos,4/4/2016,110
Drill Bit 14mm,Nos,10/17/2020,180
Pull-out Storage Basket,Nos,1/3/2022,15400
Roller Brush,Nos,10/13/2021,60
GI Nail,Kg,10/13/2021,90
GI Nail,Kg,10/13/2021,95
GI Nail,Kg,10/13/2021,95
GI Nail,Kg,10/13/2021,95
Yellow Gasket (3'x3'),Nos,10/13/2021,38
GI Nail,Kg,9/4/2022,118
Foam Lub,Ltr,3/20/2022,245
Teak Chamble Wood,Cft,10/6/2021,4000
Foam Lub,Ltr,7/7/2020,245
ET22 Injection Epoxy,Nos,9/19/2019,2600
Foam Lub,Ltr,10/27/2016,245
ET22 Injection Epoxy,Nos,1/27/2020,2070
ET22 Injection Epoxy,Nos,12/11/2015,3300
Foam Lub,Ltr,12/21/2015,245
Admixture,Ltr,10/27/2020,175
Admixture,Ltr,3/29/2021,150
"PVC Socket 2""",Nos,10/19/2020,150
"PVC Socket 2""",Nos,10/19/2020,290
"UPVC Pipe 4""",Rft,1/31/2021,83.1
Screw Star 3/4'',Gros,1/22/2020,70
Towel Ring,Nos,1/22/2020,4000
Paper Holder,Nos,1/22/2020,4600
Adapter,Nos,2/4/2020,1000
Socket Telephone,Nos,2/4/2020,540
"UPVC Pipe 4""",Rft,2/9/2020,78.95
Towel Ring,Nos,8/24/2020,14700
Fan Dimmer,Nos,9/29/2022,503.5
Fan Dimmer,Nos,10/3/2022,503.5
Cable 2.5 re BYA 1 ,Coil,11/8/2021,4208
Cable 2.5 re BYA 1 ,Coil,12/22/2021,4208
Termite proofing for Timber/Wood (Cft),Cft,12/26/2021,50
Fan Dimmer,Nos,3/27/2022,950
T5 tube set 1 Feet,Set,2/27/2023,220
T5 tube set 1 Feet,Set,10/17/2022,220
MCB 40A TP,Nos,10/24/2021,3000
"CPVC Socket 1""",Nos,7/3/2022,36.55
MCB 20A SP,Nos,8/1/2022,196.1
LED flood light 50W,Nos,3/27/2022,1845
"Hose Pipe 3/4""",Rft,3/27/2022,18
"CPVC Ball Valve 1""",Nos,9/10/2022,618.8
"CPVC Socket 1""",Nos,9/10/2022,36.55
Basin Mixture,Nos,11/4/2021,22400
LED flood light 50W,Nos,11/8/2021,2250
"Screw Star 1""",Gros,11/8/2021,85
Termite proofing for Timber/Wood (Cft),Cft,12/22/2021,50
Cable 3 x 4 Rm BYFY,Meter,12/26/2021,267.93
Plastic Mug,Nos,3/8/2022,35
"CPVC Socket 1""",Nos,3/9/2022,69
"Screw Star 1""",Gros,9/30/2021,85
Cable 2.5 re BYA 1 ,Coil,10/4/2021,4208
Cable 2 x 1.3 Rm BYFY,Coil,10/4/2021,6197
"CPVC Ball Valve 1""",Nos,7/3/2022,618.8
Termite proofing for Timber/Wood (Cft),Cft,12/27/2020,50
Fan Dimmer,Nos,12/30/2020,3000
Termite proofing for Timber/Wood (Cft),Cft,12/30/2020,50
Foam Lub,Ltr,4/6/2021,245
Scraper -Steel,Nos,8/24/2020,30
Teak Chamble Wood,Cft,4/18/2021,4500
Admixture,Ltr,5/6/2021,150
Admixture,Ltr,5/8/2021,140
Admixture,Ltr,6/13/2021,150
Scraper -Steel,Nos,12/17/2020,30
Foam Lub,Ltr,8/9/2021,245
Admixture,Ltr,1/17/2021,175
Teak Chamble Wood,Cft,3/3/2021,4500
Foam Lub,Ltr,10/25/2021,245
Tiles Spacer,Nos,5/30/2022,3
Foam Lub,Ltr,2/9/2022,245
Admixture,Ltr,2/9/2022,150
"Drawer Channel 12""",Set,2/6/2022,264
Steel Tape 5m,Nos,11/24/2020,475
"SS Socket 3/4""",Nos,1/18/2022,80
Tiles Spacer,Nos,8/16/2021,5
Tiles Spacer,Nos,8/25/2021,5
Chisel Bit (Breaker Machine Bit),Nos,11/15/2016,760
Scraper -Steel,Nos,10/31/2016,35
"SS Socket 3/4""",Nos,6/9/2022,65
Teak Chamble Wood,Cft,3/20/2022,4000
"SS Socket 3/4""",Nos,11/17/2021,80
Tiles Spacer,Nos,8/30/2022,3
"SS Socket 3/4""",Nos,9/4/2022,75
"SS Socket 3/4""",Nos,3/9/2022,80
Foam Lub,Ltr,6/16/2016,245
Plastic Brush,Nos,6/23/2016,40
Scraper -Steel,Nos,6/22/2016,40
"Drawer Channel 12""",Set,10/13/2022,264
Scraper -Steel,Nos,10/14/2015,25
Concrete Nail 2'',Kg,9/7/2016,2
Steel Tape 5m,Nos,1/30/2015,550
Foam Lub,Ltr,2/7/2015,245
Plastic Brush,Nos,5/22/2015,40
Scraper -Steel,Nos,6/28/2014,40
"Drawer Channel 12""",Set,1/23/2016,132
"Drawer Channel 12""",Set,12/27/2015,132
Scraper -Steel,Nos,6/7/2016,40
"Handle SS 6""",Nos,4/4/2016,55
"Drawer Channel 12""",Set,5/9/2016,132
"SS Socket 3/4""",Nos,10/19/2015,52
Admixture,Ltr,2/22/2022,150
"Screw Star 1""",Gros,4/20/2022,80
Basin Mixture,Nos,6/11/2023,20520
LED flood light 50W,Nos,4/8/2021,3000
"CPVC Ball Valve 1""",Nos,8/7/2023,837.25
"CPVC Socket 1""",Nos,8/7/2023,36.55
"CPVC Socket 1""",Nos,8/7/2023,36.55
"CPVC Ball Valve 1.25""",Nos,8/7/2023,1820.7
"CPVC Ball Valve 1""",Nos,8/7/2023,837.25
Wire Clamp,Nos,7/1/2021,50
PVC Bend 2'',Nos,1/17/2017,22
Voltage stabelizer (AVR automatic),Nos,12/31/2016,125000
Basin Mixture,Nos,2/2/2017,11500
"1.5"" CPVC Pipe",Rft,12/5/2021,255
Plug 2 Pin,Nos,7/14/2021,28
Basin Mixture,Nos,8/1/2022,10875
Basin Mixture,Nos,8/1/2022,10875
Basin Mixture,Nos,11/17/2021,20500
Basin Mixture,Nos,11/17/2021,20500
Basin Mixture,Nos,11/17/2021,18500
Basin Mixture,Nos,11/17/2021,22400
Basin Mixture,Nos,7/6/2022,2046
"CPVC Ball Valve 1.25""",Nos,5/29/2022,1341.08
"1.5"" CPVC Pipe",Rft,2/9/2022,255
"CPVC Union Socket 1.5""",Nos,1/3/2023,550.8
"CPVC Coupling 1.5""",Nos,1/3/2023,96.05
Socket 13A 3pin,Nos,2/15/2022,130
Track Light,Nos,5/25/2023,1340
A/C Copper Pipe,Rft,5/27/2023,400
LED flood light 10 W,Set,12/13/2022,750
Transformer 12V,Nos,12/24/2022,1200
Faucet,Nos,12/28/2020,14000
Track Light,Nos,9/4/2023,2500
Track Light,Nos,10/18/2023,2500
"Cpvc brass tee 1/2""",Nos,10/29/2020,170
Industrial Plug Socket 16A,Nos,1/14/2020,190
"CPVC Pipe 1""",Rft,6/1/2021,99
Socket 13A 3pin,Nos,5/3/2016,575
"GI Tee 3/4"" x 1/2""",Nos,11/14/2020,35
Track Light,Nos,12/27/2016,1200
Foam Lub,Ltr,11/9/2022,245
Teak Chamble Wood,Cft,6/12/2016,3400
Foam Lub,Ltr,12/4/2022,245
Magnet (Cabinet),Nos,11/17/2021,18
Welding Holder,Nos,10/13/2021,450
Magnet (Cabinet),Nos,9/4/2022,42
Broom Coconut,Nos,3/9/2022,45
Magnet (Cabinet),Nos,3/9/2022,18
"GI Nail 3""",Kg,3/9/2022,90
Door Closer,Set,1/22/2017,1800
Steel Tape 100 feet,Nos,9/25/2021,850
Foam Sheet (Nos),Nos,5/14/2015,120
Steel Tape 100 feet,Nos,1/21/2020,850
Welding Holder,Nos,1/21/2020,450
Broom Coconut,Nos,3/2/2021,45
Broom Coconut,Nos,11/22/2015,40
Broom Coconut,Nos,4/15/2021,45
"GI Nail 3""",Kg,9/12/2019,90
Broom Coconut,Nos,1/17/2021,45
Welding Holder,Nos,12/14/2021,460
Welding Holder,Nos,12/14/2021,460
Broom Coconut,Nos,8/7/2016,40
SS floor Dust cover,Nos,8/6/2016,150
Holder Baton,Nos,8/19/2016,70
Broom Coconut,Nos,5/30/2022,40
Broom Coconut,Nos,9/10/2022,43
Foam Sheet (Nos),Nos,3/14/2022,120
Broom Coconut,Nos,1/16/2023,35
Steel Tape 100 feet,Nos,3/11/2021,850
Steel Tape 100 feet,Nos,3/11/2021,850
Broom Coconut,Nos,10/26/2021,45
Welding Holder,Nos,9/30/2021,450
"Cup Brush 4""",Nos,9/30/2021,450
Broom Coconut,Nos,3/9/2022,40
"Cup Brush 4""",Nos,8/20/2022,270
Door Closer,Set,2/10/2022,30480
Door Closer,Set,10/19/2022,3500
Door Closer,Set,12/27/2016,9240
False Ceiling work (Job),Job,10/6/2019,34980
Battery,Nos,3/19/2023,25
"Cup Brush 4""",Nos,5/9/2023,250
Foam Sheet (Nos),Nos,5/16/2023,120
Welding Holder,Nos,12/3/2015,400
"Cpvc Brass Threaded Female Elbow 1/2""x 3/4""",Nos,1/6/2017,152
"CPVC Pipe 1""",Rft,1/6/2017,68.88
"GI Non Return Valve 1.5""",Nos,1/7/2017,1600
"Cpvc Brass Threaded Female Elbow 1/2""x 3/4""",Nos,11/17/2015,152
Track Light,Nos,10/3/2019,1050
Fan Box Steel,Nos,1/18/2022,85
A/C Copper Pipe,Rft,1/23/2022,300
"CPVC Pipe 1""",Rft,11/10/2016,82
"PVC Circular Box 1""",Nos,9/18/2021,18.36
Industrial Plug Socket 16A,Nos,10/13/2021,250
Fan Box Steel,Nos,10/16/2021,85
Industrial Plug Socket 16A,Nos,7/23/2022,190
A/C Copper Pipe,Rft,1/23/2022,300
"CPVC Pipe 1""",Rft,2/22/2022,99
Industrial Plug Socket 16A,Nos,3/13/2021,190
"CPVC Pipe 1""",Rft,7/16/2022,52.7
"PVC Circular Box 1""",Nos,4/5/2021,18.36
"PVC Circular Box 1""",Nos,1/1/2023,13.77
"CPVC Male Socket 1/2"" x 3/4""",Nos,1/8/2023,361.25
"CPVC Pipe 1""",Rft,1/8/2023,61.2
Soap (Liquid),Pkt,10/25/2016,50
Stamp Paper 100 Tk,Nos,10/6/2016,108
Cartridge Paper,Nos,10/6/2016,7.5
Stamp Paper 100 Tk,Nos,10/6/2016,108
Soap (Liquid),Pkt,3/25/2015,50
Brother LC565XL Yellow,Nos,6/19/2022,1400
Industrial Plug Socket 16A,Nos,1/5/2022,240
Industrial Plug Socket 16A,Nos,3/9/2022,160
Shirt Stitching,Nos,12/1/2019,300
A/C Copper Pipe,Rft,7/21/2020,300
Brother LC565XL Yellow,Nos,9/5/2022,1600
Shirt Stitching,Nos,12/6/2015,270
Shirt Stitching,Nos,12/6/2015,270
Industrial Plug Socket 16A,Nos,11/6/2022,160
Paper A3  Offset (80 gm),Rim,8/16/2020,853
Paper (Art),Nos,8/16/2020,2.5
Stapler Pin Box Medium (Size26/6-24/6),Nos,8/16/2020,20
Track Light,Nos,10/17/2022,2150
Track Light,Nos,10/17/2022,1550
Broom Coconut,Nos,11/4/2021,45
Foam Sheet (Nos),Nos,12/22/2021,130
Foam Sheet (Nos),Nos,7/20/2020,130
Broom Coconut,Nos,3/8/2022,45
Welding Holder,Nos,3/8/2022,460
Foam Sheet (Nos),Nos,7/15/2023,80
Welding Holder,Nos,7/25/2023,350
Broom Coconut,Nos,4/6/2023,35
Broom Coconut,Nos,2/13/2023,35
Magnet (Cabinet),Nos,9/4/2023,20
Foam Sheet (Nos),Nos,1/3/2023,120
Foam Sheet (Nos),Nos,1/14/2023,120
Broom Coconut,Nos,11/13/2023,40
Broom Coconut,Nos,8/17/2023,35
Broom Coconut,Nos,6/19/2023,35
Pivot door Closer,Nos,3/5/2024,10000
GI Nail,Kg,9/4/2022,118
GI Nail,Kg,9/4/2022,118
Rawl Plug 12,Pkt,6/29/2016,12
Yellow Gasket (3'x3'),Nos,1/25/2017,35
Pull-out Storage Basket,Nos,10/3/2022,10763
GI Nail,Kg,3/4/2023,125
Rawl Plug 12,Pkt,1/8/2023,10
Rawl Plug 12,Pkt,10/17/2022,10
Loha Wood,Cft,12/24/2022,2790
"Drawer Channel 16""",Set,1/3/2021,512
Salt,Kg,2/9/2023,22.75
GI Nail,Kg,6/21/2023,130
Yellow Gasket (3'x3'),Nos,9/30/2021,38
Rawl Plug 12,Pkt,10/2/2021,12
Yellow Gasket (3'x3'),Nos,5/27/2021,38
Rawl Plug 12,Pkt,3/29/2023,10
PU Hardener-Jensolin,Gallon,3/19/2020,6480
Yellow Gasket (3'x3'),Nos,12/24/2020,38
Hessian Cloth (6' Width),Yrd,8/16/2023,60
Hessian Cloth (6' Width),Yrd,5/14/2023,60
PU Hardener-Jensolin,Gallon,5/17/2023,6534
Yellow Gasket (3'x3'),Nos,3/2/2024,38
Rawl Plug 12,Pkt,11/1/2023,10
Rawl Plug 12,Pkt,7/24/2013,15
"Handle SS 12""",Nos,9/6/2016,390
Magnetic Door Stoper,Nos,1/4/2016,250
SS I Post,Nos,1/18/2016,2700
Dismantling work (Job),Job,11/1/2016,30000
MS Work,Job,12/29/2019,73290
MS Work,Job,10/31/2020,101600
"Civil Work at 2nd floor including Casting, rebar binding, shuttering, plaster etc. all complete",Sft,3/18/2021,140.25
Earth work in excavation by manual in between cast-in-situ pile,Cft,5/20/2019,15
"Shutter scraping, cleaning and oiling etc. all complete",Sft,5/20/2019,2
Dismantling work (Job),Job,3/30/2016,21060
MS Work,Job,2/10/2020,14066
MS Work,Job,3/6/2021,6248
"Civil Work at 2nd floor including Casting, rebar binding, shuttering, plaster etc. all complete",Sft,7/18/2020,280.5
Civil work at 1st floor upto brick wall & ceiling plaster,Sft,7/18/2020,40.2
Civil work at 7th floor upto Brickwall and ceiling Plaster,Sft,9/21/2021,51.6
MS Work,Job,5/19/2021,5355
Wire mesh fitting,Sft,5/30/2021,52
"Shutter scraping, cleaning and oiling etc. all complete",Sft,2/11/2021,2.09
MS Work,Job,1/1/2022,38400
MS Work,Job,1/5/2022,114360
MS Work,Job,8/26/2021,119311
MS Work,Job,8/30/2021,32760
MS Work,Job,5/19/2021,126230
MS Work,Job,5/27/2021,48466
MS Work,Job,7/18/2020,57706
"Civil Work at Basement 2 including Casting, rebar binding, shuttering, plaster etc. all complete",Sft,7/18/2020,175
MS Work,Job,12/27/2020,136756
MS Work,Job,11/26/2020,32092
MS Work,Job,1/12/2021,18068
MS Work,Job,1/13/2021,64744
Dismantling work (Job),Job,10/14/2021,70000
MS Work,Job,9/11/2022,41340
"Civil Work at Basement 2 including Casting, rebar binding, shuttering, plaster etc. all complete",Sft,5/30/2021,175
"Shutter scraping, cleaning and oiling etc. all complete",Sft,5/30/2021,2.09
MS Work,Job,8/31/2022,14596
Sylhet Sand,Cft,6/5/2018,52
Sylhet Sand,Cft,6/10/2018,52
Sylhet Sand,Cft,12/26/2022,60
Sylhet Sand,Cft,2/6/2022,60
Sylhet Sand,Cft,2/15/2022,60
Sylhet Sand,Cft,3/18/2022,58
Sylhet Sand,Cft,2/18/2020,56
Sylhet Sand,Cft,10/26/2021,60
Sylhet Sand,Cft,11/8/2021,60
Sylhet Sand,Cft,1/5/2023,60
Stamp Paper 100 Tk,Nos,7/12/2016,105
"Screw Star 1.5""",Gros,4/20/2022,110
"PVC Bend 3/4""",Nos,9/25/2022,3.75
Hand Shower,Nos,6/11/2023,5700
"PVC Bend 3/4""",Nos,1/12/2023,3.75
"Screw Star 1.5""",Gros,12/18/2022,110
"CPVC End Cap 3/4""",Nos,8/7/2023,20.4
"UPVC Plain Tee 4"" x 2""",Nos,8/19/2021,146
I joist shifting,Job,2/12/2020,197281
"PVC Bend 3/4""",Nos,3/3/2021,5
